season,wteam,lteam,School,OverallG,OverallW,OverallL,OverallW.L_percent,OverallSRS,OverallSOS,Conf.W,Conf.L,PointsTm.,PointsOpp.,School.TotalsFG,School.TotalsFGA,School.TotalsFG_percent,School.Totals3P,School.Totals3PA,School.Totals3P_percent,School.TotalsFT,School.TotalsFTA,School.TotalsFT_percent,School.TotalsTRB,School.TotalsAST,School.TotalsSTL,School.TotalsBLK,SchoolAdvancedFTr,SchoolAdvanced3PAr,SchoolAdvancedTS_percent,SchoolAdvancedTRB_percent,SchoolAdvancedAST_percent,SchoolAdvancedBLK_percent,SchoolAdvancedeFG_percent,SchoolAdvancedFT.FGA,season.2,seed,School.1,OverallG.1,OverallW.1,OverallL.1,OverallW.L_percent.1,OverallSRS.1,OverallSOS.1,Conf.W.1,Conf.L.1,PointsTm..1,PointsOpp..1,School.TotalsFG.1,School.TotalsFGA.1,School.TotalsFG_percent.1,School.Totals3P.1,School.Totals3PA.1,School.Totals3P_percent.1,School.TotalsFT.1,School.TotalsFTA.1,School.TotalsFT_percent.1,School.TotalsTRB.1,School.TotalsAST.1,School.TotalsSTL.1,School.TotalsBLK.1,SchoolAdvancedFTr.1,SchoolAdvanced3PAr.1,SchoolAdvancedTS_percent.1,SchoolAdvancedTRB_percent.1,SchoolAdvancedAST_percent.1,SchoolAdvancedBLK_percent.1,SchoolAdvancedeFG_percent.1,SchoolAdvancedFT.FGA.1,season.1,seed.1,variable
1996,Syracuse,Georgia,Syracuse,38,29,9,0.763,18.99,11.35,12,6,2897,2607,1027,2203,0.466,199,553,0.36,644,913,0.705,1455,654,296,159,0.414,0.251,0.549,50.7,63.7,10.1,0.511,0.292,1996,4,Georgia,31,21,10,0.677,19.3,8.14,9,7,2456,2110,912,1947,0.468,198,570,0.347,434,652,0.666,1235,569,308,130,0.335,0.293,0.544,53.2,62.4,10.7,0.519,0.223,1996,8,wteam
1996,Kansas,Arizona,Kansas,34,29,5,0.853,21.39,7.24,12,2,2741,2219,960,2113,0.454,220,674,0.326,601,916,0.656,1445,600,323,204,0.434,0.319,0.538,53.7,62.5,13.5,0.506,0.284,1996,2,Arizona,33,26,7,0.788,18.14,8.42,13,5,2693,2372,973,1981,0.491,222,590,0.376,525,796,0.66,1253,589,244,117,0.402,0.298,0.571,52.3,60.5,8.2,0.547,0.265,1996,3,wteam
1996,Syracuse,Kansas,Syracuse,38,29,9,0.763,18.99,11.35,12,6,2897,2607,1027,2203,0.466,199,553,0.36,644,913,0.705,1455,654,296,159,0.414,0.251,0.549,50.7,63.7,10.1,0.511,0.292,1996,4,Kansas,34,29,5,0.853,21.39,7.24,12,2,2741,2219,960,2113,0.454,220,674,0.326,601,916,0.656,1445,600,323,204,0.434,0.319,0.538,53.7,62.5,13.5,0.506,0.284,1996,2,wteam
1996,Kentucky,Massachusetts,Kentucky,36,34,2,0.944,32.14,10.06,16,0,3292,2497,1198,2461,0.487,266,670,0.397,630,883,0.713,1501,783,435,176,0.359,0.272,0.571,53.8,65.4,11.2,0.541,0.256,1996,1,Massachusetts,37,35,2,0.946,21.38,8.92,15,1,2768,2307,992,2187,0.454,160,457,0.35,624,918,0.68,1482,558,311,232,0.42,0.209,0.528,53.8,56.3,15,0.49,0.285,1996,1,wteam
1996,Syracuse,Mississippi State,Syracuse,38,29,9,0.763,18.99,11.35,12,6,2897,2607,1027,2203,0.466,199,553,0.36,644,913,0.705,1455,654,296,159,0.414,0.251,0.549,50.7,63.7,10.1,0.511,0.292,1996,4,Mississippi State,34,26,8,0.765,16.2,8.73,10,6,2484,2230,881,1842,0.478,214,558,0.384,508,714,0.711,1325,520,222,175,0.388,0.303,0.569,54.4,59,13,0.536,0.276,1996,5,wteam
1996,Syracuse,Kentucky,Syracuse,38,29,9,0.763,18.99,11.35,12,6,2897,2607,1027,2203,0.466,199,553,0.36,644,913,0.705,1455,654,296,159,0.414,0.251,0.549,50.7,63.7,10.1,0.511,0.292,1996,4,Kentucky,36,34,2,0.944,32.14,10.06,16,0,3292,2497,1198,2461,0.487,266,670,0.397,630,883,0.713,1501,783,435,176,0.359,0.272,0.571,53.8,65.4,11.2,0.541,0.256,1996,1,wteam
1997,North Carolina,Fairfield,North Carolina,35,28,7,0.8,22.8,12.09,11,5,2709,2334,1018,2124,0.479,188,506,0.372,485,713,0.68,1455,632,261,142,0.336,0.238,0.55,56.4,62.1,10.9,0.524,0.228,1997,1,Fairfield,30,11,19,0.367,-5.11,-2.31,2,12,1991,2075,690,1609,0.429,165,497,0.332,446,730,0.611,1065,388,219,107,0.454,0.309,0.509,49.9,56.2,9,0.48,0.277,1997,16,wteam
1997,Colorado,Indiana,Colorado,32,22,10,0.688,9.74,6.24,11,5,2340,2228,823,1959,0.42,147,406,0.362,547,803,0.681,1249,469,258,177,0.41,0.207,0.5,48.6,57,12.4,0.458,0.279,1997,9,Indiana,33,22,11,0.667,13.95,9.4,9,9,2397,2247,772,1764,0.438,179,479,0.374,674,880,0.766,1183,459,212,131,0.499,0.272,0.549,50.4,59.5,9.3,0.488,0.382,1997,8,wteam
1997,University of California,Princeton,University of California,32,23,9,0.719,17.25,10.03,12,6,2402,2171,871,1905,0.457,142,436,0.326,518,771,0.672,1216,520,271,135,0.405,0.229,0.529,51.7,59.7,10.4,0.494,0.272,1997,5,Princeton,28,24,4,0.857,7.18,-3.01,14,0,1813,1496,631,1262,0.5,244,651,0.375,307,429,0.716,705,394,202,49,0.34,0.516,0.618,46.4,62.4,5.7,0.597,0.243,1997,12,wteam
1997,Villanova,Long Island University,Villanova,34,24,10,0.706,16.64,9.45,12,6,2552,2309,892,1931,0.462,184,562,0.327,584,842,0.694,1379,516,287,207,0.436,0.291,0.547,54.5,57.8,15.1,0.51,0.302,1997,4,Long Island University,30,21,9,0.7,3.76,-4.2,15,3,2746,2507,999,2297,0.435,301,895,0.336,447,721,0.62,1360,507,396,83,0.314,0.39,0.52,49.5,50.8,6.1,0.5,0.195,1997,13,wteam
1997,Louisville,Massachusetts,Louisville,35,26,9,0.743,12.01,7.76,9,5,2631,2482,908,2027,0.448,234,706,0.331,581,847,0.686,1254,537,307,93,0.418,0.348,0.542,49.7,59.1,6.6,0.506,0.287,1997,6,Massachusetts,33,19,14,0.576,10.63,9.13,11,5,2192,2133,813,1890,0.43,155,462,0.335,411,613,0.67,1243,487,226,165,0.324,0.244,0.502,51.8,59.9,13,0.471,0.217,1997,11,wteam
1997,New Mexico,Old Dominion,New Mexico,33,25,8,0.758,14.67,3.67,11,5,2502,2097,855,1781,0.48,245,656,0.373,547,760,0.72,1180,528,232,131,0.427,0.368,0.584,51.7,61.8,9.8,0.549,0.307,1997,3,Old Dominion,33,22,11,0.667,3.73,-0.45,10,6,2343,2205,842,1894,0.445,175,547,0.32,484,731,0.662,1286,491,265,233,0.386,0.289,0.523,51.1,58.3,16.6,0.491,0.256,1997,14,wteam
1997,Texas,Wisconsin,Texas,30,18,12,0.6,12.33,9.46,10,6,2290,2204,781,1891,0.413,222,690,0.322,506,741,0.683,1165,384,280,132,0.392,0.365,0.51,49.2,49.2,10.6,0.472,0.268,1997,10,Wisconsin,28,18,10,0.643,13.2,9.41,11,7,1654,1548,570,1391,0.41,137,406,0.337,377,569,0.663,951,332,187,97,0.409,0.292,0.498,51.8,58.2,10.5,0.459,0.271,1997,7,wteam
1997,Coppin State,South Carolina,Coppin State,31,22,9,0.71,-1.22,-7.8,15,3,2453,2249,838,1806,0.464,171,513,0.333,606,823,0.736,1104,390,288,103,0.456,0.284,0.558,49.9,46.5,7.5,0.511,0.336,1997,15,South Carolina,32,24,8,0.75,14.39,7.01,15,1,2371,2133,793,1758,0.451,229,618,0.371,556,800,0.695,1178,425,225,100,0.455,0.352,0.554,51.9,53.6,8,0.516,0.316,1997,2,wteam
1997,North Carolina,Colorado,North Carolina,35,28,7,0.8,22.8,12.09,11,5,2709,2334,1018,2124,0.479,188,506,0.372,485,713,0.68,1455,632,261,142,0.336,0.238,0.55,56.4,62.1,10.9,0.524,0.228,1997,1,Colorado,32,22,10,0.688,9.74,6.24,11,5,2340,2228,823,1959,0.42,147,406,0.362,547,803,0.681,1249,469,258,177,0.41,0.207,0.5,48.6,57,12.4,0.458,0.279,1997,9,wteam
1997,University of California,Villanova,University of California,32,23,9,0.719,17.25,10.03,12,6,2402,2171,871,1905,0.457,142,436,0.326,518,771,0.672,1216,520,271,135,0.405,0.229,0.529,51.7,59.7,10.4,0.494,0.272,1997,5,Villanova,34,24,10,0.706,16.64,9.45,12,6,2552,2309,892,1931,0.462,184,562,0.327,584,842,0.694,1379,516,287,207,0.436,0.291,0.547,54.5,57.8,15.1,0.51,0.302,1997,4,wteam
1997,Louisville,New Mexico,Louisville,35,26,9,0.743,12.01,7.76,9,5,2631,2482,908,2027,0.448,234,706,0.331,581,847,0.686,1254,537,307,93,0.418,0.348,0.542,49.7,59.1,6.6,0.506,0.287,1997,6,New Mexico,33,25,8,0.758,14.67,3.67,11,5,2502,2097,855,1781,0.48,245,656,0.373,547,760,0.72,1180,528,232,131,0.427,0.368,0.584,51.7,61.8,9.8,0.549,0.307,1997,3,wteam
1997,Texas,Coppin State,Texas,30,18,12,0.6,12.33,9.46,10,6,2290,2204,781,1891,0.413,222,690,0.322,506,741,0.683,1165,384,280,132,0.392,0.365,0.51,49.2,49.2,10.6,0.472,0.268,1997,10,Coppin State,31,22,9,0.71,-1.22,-7.8,15,3,2453,2249,838,1806,0.464,171,513,0.333,606,823,0.736,1104,390,288,103,0.456,0.284,0.558,49.9,46.5,7.5,0.511,0.336,1997,15,wteam
1997,North Carolina,University of California,North Carolina,35,28,7,0.8,22.8,12.09,11,5,2709,2334,1018,2124,0.479,188,506,0.372,485,713,0.68,1455,632,261,142,0.336,0.238,0.55,56.4,62.1,10.9,0.524,0.228,1997,1,University of California,32,23,9,0.719,17.25,10.03,12,6,2402,2171,871,1905,0.457,142,436,0.326,518,771,0.672,1216,520,271,135,0.405,0.229,0.529,51.7,59.7,10.4,0.494,0.272,1997,5,wteam
1997,Louisville,Texas,Louisville,35,26,9,0.743,12.01,7.76,9,5,2631,2482,908,2027,0.448,234,706,0.331,581,847,0.686,1254,537,307,93,0.418,0.348,0.542,49.7,59.1,6.6,0.506,0.287,1997,6,Texas,30,18,12,0.6,12.33,9.46,10,6,2290,2204,781,1891,0.413,222,690,0.322,506,741,0.683,1165,384,280,132,0.392,0.365,0.51,49.2,49.2,10.6,0.472,0.268,1997,10,wteam
1997,North Carolina,Louisville,North Carolina,35,28,7,0.8,22.8,12.09,11,5,2709,2334,1018,2124,0.479,188,506,0.372,485,713,0.68,1455,632,261,142,0.336,0.238,0.55,56.4,62.1,10.9,0.524,0.228,1997,1,Louisville,35,26,9,0.743,12.01,7.76,9,5,2631,2482,908,2027,0.448,234,706,0.331,581,847,0.686,1254,537,307,93,0.418,0.348,0.542,49.7,59.1,6.6,0.506,0.287,1997,6,wteam
1997,Minnesota,Texas State,Minnesota,35,31,4,0.886,23.35,9.2,16,2,2741,2218,1007,2104,0.479,164,474,0.346,563,829,0.679,1372,561,319,111,0.394,0.225,0.549,53.6,55.7,8.5,0.518,0.268,1997,1,Texas State,29,16,13,0.552,-7.55,-7.73,10,6,2045,2014,698,1579,0.442,162,447,0.362,487,690,0.706,1098,331,186,64,0.437,0.283,0.536,52.7,47.4,5.5,0.493,0.308,1997,16,wteam
1997,Temple,Mississippi,Temple,31,20,11,0.645,14.68,9.04,10,6,2055,1880,713,1790,0.398,180,619,0.291,449,678,0.662,1211,348,251,117,0.379,0.346,0.486,53.5,48.8,12.9,0.449,0.251,1997,9,Mississippi,29,20,9,0.69,11.34,5.69,11,5,2001,1841,726,1665,0.436,141,462,0.305,408,618,0.66,1056,392,219,103,0.371,0.277,0.511,53.4,54,10,0.478,0.245,1997,8,wteam
1997,Tulsa,Boston University,Tulsa,34,24,10,0.706,14.99,5.52,12,4,2463,2141,844,1925,0.438,222,650,0.342,553,839,0.659,1393,516,270,127,0.436,0.338,0.53,54.2,61.1,9.2,0.496,0.287,1997,5,Boston University,30,25,5,0.833,2.53,-2.84,17,1,2020,1859,725,1676,0.433,166,555,0.299,404,600,0.673,1105,446,227,136,0.358,0.331,0.515,50.3,61.5,10.9,0.482,0.241,1997,12,wteam
1997,Clemson,Miami (OH),Clemson,33,23,10,0.697,17.41,10.72,9,7,2249,2028,774,1746,0.443,158,509,0.31,543,799,0.68,1155,458,228,85,0.458,0.292,0.529,53.5,59.2,8.2,0.489,0.311,1997,4,Miami (OH),30,21,9,0.7,9,0.63,13,5,2201,1950,805,1701,0.473,167,455,0.367,424,611,0.694,1113,441,212,86,0.359,0.267,0.553,55.1,54.8,7,0.522,0.249,1997,13,wteam
1997,Iowa State,Illinois State,Iowa State,31,22,9,0.71,13.43,6.3,10,6,2093,1872,746,1645,0.453,149,372,0.401,452,689,0.656,1102,482,177,160,0.419,0.226,0.531,51.2,64.6,12.1,0.499,0.275,1997,6,Illinois State,30,24,6,0.8,10.81,2.28,14,4,2226,1970,793,1749,0.453,193,542,0.356,447,670,0.667,1169,527,214,108,0.383,0.31,0.538,52.5,66.5,9,0.509,0.256,1997,11,wteam
1997,Cincinnati,Butler,Cincinnati,34,26,8,0.765,20.64,5.44,12,2,2743,2226,962,1938,0.496,184,555,0.332,635,924,0.687,1357,525,264,100,0.477,0.286,0.577,56.6,54.6,7.8,0.544,0.328,1997,3,Butler,33,23,10,0.697,7.62,-0.16,12,4,2299,2004,763,1702,0.448,169,464,0.364,604,903,0.669,1186,432,210,123,0.531,0.273,0.539,51.9,56.6,9.6,0.498,0.355,1997,14,wteam
1997,Xavier,Vanderbilt,Xavier,29,23,6,0.793,16.14,5.28,13,3,2413,2098,838,1717,0.488,153,454,0.337,584,806,0.725,1103,532,318,80,0.469,0.264,0.575,54.8,63.5,-2.2,0.533,0.34,1997,7,Vanderbilt,31,19,12,0.613,11.47,7.7,9,7,2156,2030,708,1593,0.444,177,514,0.344,563,797,0.706,987,458,301,60,0.5,0.323,0.547,48.2,64.7,5,0.5,0.353,1997,10,wteam
1997,UCLA,Charleston Southern,UCLA,32,24,8,0.75,16.48,10.29,15,3,2558,2360,932,1791,0.52,125,364,0.343,569,848,0.671,1207,533,259,123,0.473,0.203,0.583,52.8,57.2,8.9,0.555,0.318,1997,2,Charleston Southern,30,17,13,0.567,-6.93,-6.58,7,7,2151,2102,739,1730,0.427,199,570,0.349,474,681,0.696,1077,466,226,91,0.394,0.329,0.524,48.2,63.1,7.7,0.485,0.274,1997,15,wteam
1997,Minnesota,Temple,Minnesota,35,31,4,0.886,23.35,9.2,16,2,2741,2218,1007,2104,0.479,164,474,0.346,563,829,0.679,1372,561,319,111,0.394,0.225,0.549,53.6,55.7,8.5,0.518,0.268,1997,1,Temple,31,20,11,0.645,14.68,9.04,10,6,2055,1880,713,1790,0.398,180,619,0.291,449,678,0.662,1211,348,251,117,0.379,0.346,0.486,53.5,48.8,12.9,0.449,0.251,1997,9,wteam
1997,Clemson,Tulsa,Clemson,33,23,10,0.697,17.41,10.72,9,7,2249,2028,774,1746,0.443,158,509,0.31,543,799,0.68,1155,458,228,85,0.458,0.292,0.529,53.5,59.2,8.2,0.489,0.311,1997,4,Tulsa,34,24,10,0.706,14.99,5.52,12,4,2463,2141,844,1925,0.438,222,650,0.342,553,839,0.659,1393,516,270,127,0.436,0.338,0.53,54.2,61.1,9.2,0.496,0.287,1997,5,wteam
1997,Iowa State,Cincinnati,Iowa State,31,22,9,0.71,13.43,6.3,10,6,2093,1872,746,1645,0.453,149,372,0.401,452,689,0.656,1102,482,177,160,0.419,0.226,0.531,51.2,64.6,12.1,0.499,0.275,1997,6,Cincinnati,34,26,8,0.765,20.64,5.44,12,2,2743,2226,962,1938,0.496,184,555,0.332,635,924,0.687,1357,525,264,100,0.477,0.286,0.577,56.6,54.6,7.8,0.544,0.328,1997,3,wteam
1997,UCLA,Xavier,UCLA,32,24,8,0.75,16.48,10.29,15,3,2558,2360,932,1791,0.52,125,364,0.343,569,848,0.671,1207,533,259,123,0.473,0.203,0.583,52.8,57.2,8.9,0.555,0.318,1997,2,Xavier,29,23,6,0.793,16.14,5.28,13,3,2413,2098,838,1717,0.488,153,454,0.337,584,806,0.725,1103,532,318,80,0.469,0.264,0.575,54.8,63.5,-2.2,0.533,0.34,1997,7,wteam
1997,Minnesota,Clemson,Minnesota,35,31,4,0.886,23.35,9.2,16,2,2741,2218,1007,2104,0.479,164,474,0.346,563,829,0.679,1372,561,319,111,0.394,0.225,0.549,53.6,55.7,8.5,0.518,0.268,1997,1,Clemson,33,23,10,0.697,17.41,10.72,9,7,2249,2028,774,1746,0.443,158,509,0.31,543,799,0.68,1155,458,228,85,0.458,0.292,0.529,53.5,59.2,8.2,0.489,0.311,1997,4,wteam
1997,UCLA,Iowa State,UCLA,32,24,8,0.75,16.48,10.29,15,3,2558,2360,932,1791,0.52,125,364,0.343,569,848,0.671,1207,533,259,123,0.473,0.203,0.583,52.8,57.2,8.9,0.555,0.318,1997,2,Iowa State,31,22,9,0.71,13.43,6.3,10,6,2093,1872,746,1645,0.453,149,372,0.401,452,689,0.656,1102,482,177,160,0.419,0.226,0.531,51.2,64.6,12.1,0.499,0.275,1997,6,wteam
1997,Minnesota,UCLA,Minnesota,35,31,4,0.886,23.35,9.2,16,2,2741,2218,1007,2104,0.479,164,474,0.346,563,829,0.679,1372,561,319,111,0.394,0.225,0.549,53.6,55.7,8.5,0.518,0.268,1997,1,UCLA,32,24,8,0.75,16.48,10.29,15,3,2558,2360,932,1791,0.52,125,364,0.343,569,848,0.671,1207,533,259,123,0.473,0.203,0.583,52.8,57.2,8.9,0.555,0.318,1997,2,wteam
1997,Kansas,Jackson State,Kansas,36,34,2,0.944,26.6,7.94,15,1,3058,2380,1084,2222,0.488,192,506,0.379,698,1007,0.693,1532,598,351,222,0.453,0.228,0.566,57,55.2,14.8,0.531,0.314,1997,1,Jackson State,30,14,16,0.467,-11.49,-7.46,9,5,2139,2248,777,1800,0.432,133,430,0.309,452,737,0.613,1160,406,251,98,0.409,0.239,0.497,49.7,52.3,7.6,0.469,0.251,1997,16,wteam
1997,Purdue,Rhode Island,Purdue,30,18,12,0.6,12.24,10.91,12,6,2162,2122,727,1717,0.423,172,508,0.339,536,741,0.723,1071,442,250,116,0.432,0.296,0.522,50,60.8,8.5,0.474,0.312,1997,8,Rhode Island,30,20,10,0.667,16.5,6.4,12,4,2420,2117,887,1925,0.461,205,565,0.363,441,641,0.688,1172,483,263,145,0.333,0.294,0.543,50.3,54.5,11.1,0.514,0.229,1997,9,wteam
1997,College of Charleston,Maryland,College of Charleston,32,29,3,0.906,5.85,-6.85,16,0,2504,2108,937,1911,0.49,112,309,0.362,518,766,0.676,1145,519,293,146,0.401,0.162,0.55,50.9,55.4,11.2,0.52,0.271,1997,12,Maryland,32,21,11,0.656,17.74,9.3,9,7,2406,2136,836,1800,0.464,118,378,0.312,616,904,0.681,1226,518,274,112,0.502,0.21,0.54,52.9,62,8.9,0.497,0.342,1997,5,wteam
1997,Arizona,South Alabama,Arizona,34,25,9,0.735,21.6,10.98,11,7,2852,2491,1016,2241,0.453,222,600,0.37,598,913,0.655,1377,567,358,100,0.407,0.268,0.533,51.5,55.8,6.7,0.503,0.267,1997,4,South Alabama,30,23,7,0.767,4.03,-4.51,14,4,1987,1699,681,1526,0.446,128,347,0.369,497,711,0.699,1131,376,186,115,0.466,0.227,0.533,55.8,55.2,11.2,0.488,0.326,1997,13,wteam
1997,Illinois,Southern California,Illinois,32,22,10,0.688,15.64,7.79,11,7,2448,2197,848,1917,0.442,238,632,0.377,514,691,0.744,1076,515,249,63,0.36,0.33,0.545,49,60.7,5.1,0.504,0.268,1997,6,Southern California,28,17,11,0.607,13.38,10.09,12,6,2229,2137,755,1711,0.441,180,520,0.346,539,771,0.699,1045,416,259,83,0.451,0.304,0.537,50.6,55.1,6.9,0.494,0.315,1997,11,wteam
1997,Chattanooga,Georgia,Chattanooga,35,24,11,0.686,2.6,-5.21,11,3,2680,2281,942,2034,0.463,217,650,0.334,579,839,0.69,1351,532,288,83,0.412,0.32,0.551,55.2,56.5,6,0.516,0.285,1997,14,Georgia,33,24,9,0.727,13,6.94,10,6,2376,2176,803,1833,0.438,261,716,0.365,509,778,0.654,1276,472,200,122,0.424,0.391,0.539,52.8,58.8,9.5,0.509,0.278,1997,3,wteam
1997,Providence,Marquette,Providence,36,24,12,0.667,14.18,8.32,10,8,2755,2525,969,2168,0.447,209,622,0.336,608,841,0.723,1342,580,336,138,0.388,0.287,0.537,50.8,59.9,9,0.495,0.28,1997,10,Marquette,31,22,9,0.71,13.44,3.18,9,5,2109,1791,750,1704,0.44,191,564,0.339,418,658,0.635,1206,448,227,180,0.386,0.331,0.523,53.1,59.7,15.1,0.496,0.245,1997,7,wteam
1997,Duke,Murray State,Duke,33,24,9,0.727,22.72,9.27,12,4,2629,2185,895,1938,0.462,278,714,0.389,561,801,0.7,1117,473,280,131,0.413,0.368,0.567,48,52.8,9.2,0.534,0.289,1997,2,Murray State,30,20,10,0.667,-4.24,-8.17,12,6,2359,2174,839,1876,0.447,192,535,0.359,489,656,0.745,1172,461,217,69,0.35,0.285,0.539,50.7,54.9,5.6,0.498,0.261,1997,15,wteam
1997,Kansas,Purdue,Kansas,36,34,2,0.944,26.6,7.94,15,1,3058,2380,1084,2222,0.488,192,506,0.379,698,1007,0.693,1532,598,351,222,0.453,0.228,0.566,57,55.2,14.8,0.531,0.314,1997,1,Purdue,30,18,12,0.6,12.24,10.91,12,6,2162,2122,727,1717,0.423,172,508,0.339,536,741,0.723,1071,442,250,116,0.432,0.296,0.522,50,60.8,8.5,0.474,0.312,1997,8,wteam
1997,Arizona,College of Charleston,Arizona,34,25,9,0.735,21.6,10.98,11,7,2852,2491,1016,2241,0.453,222,600,0.37,598,913,0.655,1377,567,358,100,0.407,0.268,0.533,51.5,55.8,6.7,0.503,0.267,1997,4,College of Charleston,32,29,3,0.906,5.85,-6.85,16,0,2504,2108,937,1911,0.49,112,309,0.362,518,766,0.676,1145,519,293,146,0.401,0.162,0.55,50.9,55.4,11.2,0.52,0.271,1997,12,wteam
1997,Chattanooga,Illinois,Chattanooga,35,24,11,0.686,2.6,-5.21,11,3,2680,2281,942,2034,0.463,217,650,0.334,579,839,0.69,1351,532,288,83,0.412,0.32,0.551,55.2,56.5,6,0.516,0.285,1997,14,Illinois,32,22,10,0.688,15.64,7.79,11,7,2448,2197,848,1917,0.442,238,632,0.377,514,691,0.744,1076,515,249,63,0.36,0.33,0.545,49,60.7,5.1,0.504,0.268,1997,6,wteam
1997,Providence,Duke,Providence,36,24,12,0.667,14.18,8.32,10,8,2755,2525,969,2168,0.447,209,622,0.336,608,841,0.723,1342,580,336,138,0.388,0.287,0.537,50.8,59.9,9,0.495,0.28,1997,10,Duke,33,24,9,0.727,22.72,9.27,12,4,2629,2185,895,1938,0.462,278,714,0.389,561,801,0.7,1117,473,280,131,0.413,0.368,0.567,48,52.8,9.2,0.534,0.289,1997,2,wteam
1997,Arizona,Kansas,Arizona,34,25,9,0.735,21.6,10.98,11,7,2852,2491,1016,2241,0.453,222,600,0.37,598,913,0.655,1377,567,358,100,0.407,0.268,0.533,51.5,55.8,6.7,0.503,0.267,1997,4,Kansas,36,34,2,0.944,26.6,7.94,15,1,3058,2380,1084,2222,0.488,192,506,0.379,698,1007,0.693,1532,598,351,222,0.453,0.228,0.566,57,55.2,14.8,0.531,0.314,1997,1,wteam
1997,Providence,Chattanooga,Providence,36,24,12,0.667,14.18,8.32,10,8,2755,2525,969,2168,0.447,209,622,0.336,608,841,0.723,1342,580,336,138,0.388,0.287,0.537,50.8,59.9,9,0.495,0.28,1997,10,Chattanooga,35,24,11,0.686,2.6,-5.21,11,3,2680,2281,942,2034,0.463,217,650,0.334,579,839,0.69,1351,532,288,83,0.412,0.32,0.551,55.2,56.5,6,0.516,0.285,1997,14,wteam
1997,Arizona,Providence,Arizona,34,25,9,0.735,21.6,10.98,11,7,2852,2491,1016,2241,0.453,222,600,0.37,598,913,0.655,1377,567,358,100,0.407,0.268,0.533,51.5,55.8,6.7,0.503,0.267,1997,4,Providence,36,24,12,0.667,14.18,8.32,10,8,2755,2525,969,2168,0.447,209,622,0.336,608,841,0.723,1342,580,336,138,0.388,0.287,0.537,50.8,59.9,9,0.495,0.28,1997,10,wteam
1997,Kentucky,Montana,Kentucky,40,35,5,0.875,29.23,9.2,13,3,3325,2512,1238,2631,0.471,287,777,0.369,562,824,0.682,1575,776,480,203,0.313,0.295,0.55,53.5,62.7,13,0.525,0.214,1997,1,Montana,32,21,11,0.656,0.54,-3.17,11,5,2339,2192,870,1858,0.468,155,392,0.395,444,703,0.632,1216,484,262,92,0.378,0.211,0.534,51.6,55.6,7.1,0.51,0.239,1997,16,wteam
1997,Iowa,Virginia,Iowa,32,22,10,0.688,16.84,8.9,12,6,2314,2038,813,1711,0.475,184,464,0.397,504,719,0.701,1231,469,241,130,0.42,0.271,0.564,57.3,57.7,11,0.529,0.295,1997,8,Virginia,31,18,13,0.581,14.09,11.38,7,9,2099,2015,752,1763,0.427,205,566,0.362,390,579,0.674,1148,387,168,133,0.328,0.321,0.515,51,51.5,10.8,0.485,0.221,1997,9,wteam
1997,Boston College,Valparaiso,Boston College,31,22,9,0.71,11.94,6.71,12,6,2305,2143,780,1724,0.452,190,512,0.371,555,790,0.703,1194,408,240,87,0.458,0.297,0.549,53.6,52.3,6.9,0.508,0.322,1997,5,Valparaiso,31,24,7,0.774,3.71,-4.98,13,3,2356,2048,838,1782,0.47,187,481,0.389,493,732,0.673,1184,481,247,86,0.411,0.27,0.553,54,57.4,7,0.523,0.277,1997,12,wteam
1997,Saint Joseph's,Pacific,Saint Joseph's,33,26,7,0.788,12.96,7.71,13,3,2351,2178,782,1897,0.412,276,743,0.371,511,728,0.702,1190,461,239,79,0.384,0.392,0.524,50.4,59,6.5,0.485,0.269,1997,4,Pacific,30,24,6,0.8,8.68,-2.43,12,4,2186,1800,763,1617,0.472,246,637,0.386,414,622,0.666,1038,499,205,79,0.385,0.394,0.572,52.7,65.4,7.1,0.548,0.256,1997,13,wteam
1997,Stanford,Oklahoma,Stanford,30,22,8,0.733,19.73,9.05,12,6,2427,2071,822,1835,0.448,222,570,0.389,561,752,0.746,1206,534,208,117,0.41,0.311,0.554,54.3,65,9.5,0.508,0.306,1997,6,Oklahoma,30,19,11,0.633,13.96,5.03,9,7,2228,1960,751,1741,0.431,194,552,0.351,532,735,0.724,1054,398,262,97,0.422,0.317,0.533,51.1,53,8.4,0.487,0.306,1997,11,wteam
1997,Wake Forest,Saint Mary's (CA),Wake Forest,31,24,7,0.774,21.21,10.53,11,5,2138,1807,733,1575,0.465,202,557,0.363,470,681,0.69,1189,403,129,182,0.432,0.354,0.563,54.3,55,14.3,0.53,0.298,1997,3,Saint Mary's (CA),31,23,8,0.742,3.21,-0.89,10,4,2188,2017,739,1575,0.469,209,573,0.365,501,738,0.679,1067,523,200,128,0.469,0.364,0.568,49.7,70.8,10.1,0.536,0.318,1997,14,wteam
1997,Charlotte,Georgetown,Charlotte,31,22,9,0.71,10.77,5.18,10,4,2217,2044,768,1838,0.418,182,532,0.342,499,677,0.737,1181,441,211,118,0.368,0.289,0.513,51.3,57.4,9.8,0.467,0.271,1997,7,Georgetown,30,20,10,0.667,10.88,5.85,11,7,2083,1886,772,1934,0.399,117,392,0.298,422,707,0.597,1348,378,300,195,0.366,0.203,0.459,53,49,15.3,0.429,0.218,1997,10,wteam
